Uninettuno_senseBox_1;1614429740.703204;22.81;31.11;69.07;29.48;E;E;NWPLYFTJAADN9BVQCVQQWJSALXYHITQERYOIUFSEHXCYSDBGWVPDIXJHQLQYUEZXMUQWWAYMEHXTYA999
Uninettuno_senseBox_1;1614429851.6848998;22.9;31.07;65.77;27.98;E;E;Z9VQ9HHYCAPILQVWYLBJLNYEGPCJYOJVONPMPWMVQNDLLJCLQAVVTOERCCABLMPKISMTQRWELGDHUI999
Uninettuno_senseBox_1;1614429970.703826;23.05;30.41;69.29;28.87;E;E;ISLLVTNOGJKGPVACSFBMZFROUGHCETPNDLIXOASVCBCOOUNCEJNXSHRMKDMDJKNMFJPULDFULSOXNX999
Uninettuno_senseBox_1;1614430069.7019517;23.06;30.94;69.49;29.06;E;E;ULIQNJEEWXKQKYWSKQTSVWQUPGFYH9TCOUXMKWMCTASNZRPHWEFKVSATSRAMFIPHR9V9MREYWVYJRL999
Uninettuno_senseBox_1;1614430169.7064505;23.02;30.48;65.25;29.2;E;E;CFTKKJHBBZTUTWTJSOD9QKTNB9BPIESGKMEOMHTTXSEHEIY9MHXBLNQ9SLQELAVZOWHUJEJYPEZVHA999
Uninettuno_senseBox_1;1614430281.703692;22.95;30.6;73.79;28.19;E;E;Z9TSQIGGXAWTIWWGZBR9FONGQHEICRJXPMOBLKKBI9FYQDONMIIZDDXMCBLMNXDLKSSMVCFQJBJYKK999
Uninettuno_senseBox_1;1614430388.7075684;22.83;30.1;65.79;26.96;E;E;TWO9RDLAUNNSYSBNLDG9ZLWNJGCX9RYQKTDVWSIY9XVNR9JPW9BAXMQMPVS9JKBRSLQEGWZIIFCHF9999
Uninettuno_senseBox_1;1614430496.698682;22.65;30.38;63.02;25.95;E;E;ESLJWAAIEZGBPZGGYWUZU9BDCXJXKXVRRIGRPPQDOKRMIBZVWIMJIDZTWYJNHH9JPBJJJT9QFIVVQG999
Uninettuno_senseBox_1;1614430593.6998255;22.66;30.25;24.73;4637.88;E;E;VVDQVJPNGVBXJGTUFKLARZ9Z9M9UCKVQSQUZXSRXMEBIAZPSISHPCTD9HMIYNRZPGTGLKB9FLHTTOJ999
Uninettuno_senseBox_1;1614430715.7031307;22.61;29.93;53.08;20.6;E;E;GSXHTNHFUJ9DINLYOI9KVRBW9X9LDSUFHUM9IYFLDFCSEXHTIMQINZWNPSLTIRFDWKCWLENLWQVNLH999
Uninettuno_senseBox_1;1614430824.6972034;22.52;29.97;53.7;21.6;E;E;VXCCITXGPXIGBZNSTLWZAYUBRNPSTABVSGXPEBBZ9JMAOBLAKTGPHRU9SME9GUUPSJTLACDCYDMZVE999
Uninettuno_senseBox_1;1614430924.7006865;22.62;30.36;52.69;21.3;E;E;BBBPZLMVVKPQBGIWIJQWYSSZPQPAGJPHXGCZKYFRYCPPWCHDTVMTJXETKMKLNVLFNGHIZAAZISSAJ9999
Uninettuno_senseBox_1;1614431034.6935666;22.73;29.69;53.45;20.74;E;E;GGFFZNNBAPSDEWFBQEQSQTWJDKFHONSXUEMIJBIWBYIET9VYHZJTFUO9RMBJLGKB9OFANNPURCOJQP999
Uninettuno_senseBox_1;1614431143.695532;22.79;29.75;54.62;21.08;E;E;RISUUCXYHYJZKCYRISSGJBKMWQWVQ9OIJXWJAMD9VVWSVOZJUIA9WWPECYLBFHICRHAAZUHIUFHXGG999
Uninettuno_senseBox_1;1614431261.683657;22.8;29.52;51.71;18.67;E;E;HMMKXYKAXINZZDXLZWMRZJ9HMIRIYLQPV9U9QSKJHV9QWNYKOQ99KMFJPUUKDLRLLKAXYYASVZYQ9U999
Uninettuno_senseBox_1;1614431363.6907768;22.7;29.01;46.23;16.01;E;E;HKJLSNSKP9CZKUPWPGTEAIBZCEQBSXHLZQDULPABJDBG9AZ9YDBOONXJBIXUCYUYWC9YVEGZWN9EAJ999
Uninettuno_senseBox_1;1614431470.6885648;22.69;29.18;42.22;15.57;E;E;GYPGZALGSDMHFXJBOO9RKSMGKDLRZVTXWEXJTJZXLOOQHYFOADXOZEOIMGCHAUKDXPCRVEWLYVMCXR999
Uninettuno_senseBox_1;1614431574.6788964;22.7;29.1;42.48;14.69;E;E;OMXMUMVRAWNMHOERAKLVJGESHQBGSZRGYZIMNG9NHFDUFBTES9PAQOBDMFXUDJGDTCVYEOOQKPBLVN999
Uninettuno_senseBox_1;1614431678.9355881;22.63;28.96;42.15;15.25;01338.20887;4318.98601;DGAM9ECXAWRCYQRRCASSBSHNDGYVVOOWLTLCHSTXDYLKHIEWA9EEBZZFLDWCESHYSTFWHGKOWCQVTS999
Uninettuno_senseBox_1;1614431782.9297035;22.6;29.25;39.21;14.62;01338.20948;4318.98492;EFVYGJFCQUVKHSLVCI9WK9HQSRUXWPQZNNMIHPEBUGLJXFMZLAKNAKJHCNEDDXGLFJSREZQAAOOVSG999
