22.899999618530273;49.099998474121094
22.899999618530273;49.29999923706055
22.899999618530273;49.29999923706055
22.899999618530273;49.29999923706055
22.899999618530273;49.29999923706055
22.899999618530273;49.29999923706055
22.899999618530273;49.29999923706055
22.899999618530273;49.20000076293945
22.899999618530273;49.20000076293945
22.899999618530273;49.20000076293945
22.899999618530273;49.20000076293945
22.899999618530273;49.20000076293945
22.899999618530273;49.20000076293945
22.899999618530273;49.099998474121094
22.899999618530273;49.099998474121094
22.899999618530273;49.099998474121094
